titleId,title,averageRating,numVotes,startYear,runtimeMinutes,genre1,genre2,overview,poster_path,backdrop_path,popularity,production_companies_name,nconst_director,Director_name,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10
tt11286314,Don't Look Up: Déni cosmique,7.2,599011.0,2021.0,138.0,Comedy,Drama,Two American astronomers attempt to warn humankind about an approaching comet that will wipe out life on planet Earth.,/th4E1yqsE8DGpAseLiUrI60Hf8V.jpg,/w4mdpbqx0NqsgNKZ170U0QDcyl3.jpg,30.14,Hyperobject Industries,nm0570912,Adam McKay,Ron Perlman, Mark Rylance, Meryl Streep, Leonardo DiCaprio, Tyler Perry, Jennifer Lawrence, Timothée Chalamet, Cate Blanchett, Jonah Hill, Rob Morgan
tt11291274,Un talent en or massif,7.0,149858.0,2022.0,107.0,Action,Comedy,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",/aqhLeieyTpTUKPOfZ3jzo2La0Mq.jpg,/M7Kiquud2bjrhQvZXeIrvW0J4a.jpg,77.336,"Saturn Films, Burr! Productions",nm3230448,Tom Gormican,Lily Mo Sheen, Sharon Horgan, Jacob Scipio, Tiffany Haddish, Paco León, Neil Patrick Harris, Alessandra Mastronardi, Katrin Vankova, Nicolas Cage, Pedro Pascal
tt1129442,Le transporteur 3,6.1,176534.0,2008.0,104.0,Action,Adventure,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",/ngpLhUccj6mlvAVpiIa7jUcFxhT.jpg,/nNbxrSyKUTMVwpnFgnKH9ZV0QZ8.jpg,31.308,"Grive Productions, Lionsgate, Quinta Communications, Canal+, EuropaCorp, Current Entertainment, TF1 Films Production",nm0576298,Olivier Megaton,Robert Knepper, Natalya Rudakova, Jason Statham, Jeroen Krabbé, Alex Kobold, Eriq Ebouaney, David Kammenos, François Berléand, David Atrakchi, Yann Sundberg
tt1130884,Shutter Island,8.2,1449811.0,2010.0,138.0,Drama,Mystery,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,/2nqsOT2AqPkTW81bWaLRtjgjqVM.jpg,50.113,"Appian Way, Phoenix Pictures, Sikelia Productions, Paramount",nm0000217,Martin Scorsese,John Carroll Lynch, Max von Sydow, Michelle Williams, Patricia Clarkson, Leonardo DiCaprio, Ben Kingsley, Emily Mortimer, Jackie Earle Haley, Ted Levine, Mark Ruffalo
tt1131729,Good Morning England,7.3,115930.0,2009.0,117.0,Comedy,Drama,"An ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg,/vZS0CQBaxj1CPFWTICXLXMJbb3o.jpg,12.102,"Portobello Studios, Universal Pictures, Working Title Films, Tightrope Pictures, StudioCanal, Medienproduktion Prometheus Filmgesellschaft",nm0193485,Richard Curtis,Lucy Fleming, Bill Nighy, Will Adamsdale, Michael Hadley, Nick Frost, Tom Sturridge, Charlie Rowe, Tom Brooke, Ian Mercer, Philip Seymour Hoffman
tt1132620,Millénium,7.8,223081.0,2009.0,152.0,Crime,Drama,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",/r2pFUXKK20KD9RE3yybpQsNynRE.jpg,/dPE25PbaeE6fCR2SQb4H4MeBmml.jpg,19.287,"Det Danske Filminstitut, Spiltan Underhållning, Svenska Filminstitutet, ZDF, Nordisk Film Denmark, Nordisk Film & TV Fond, Film Capital Stockholm, Yellow Bird, Film i Väst, SVT",nm0649117,Niels Arden Oplev,Marika Lagercrantz, Michael Nyqvist, Peter Andersson, Peter Haber, Ingvar Hirdwall, Sven-Bertil Taube, Noomi Rapace, Björn Granath, Ewa Fröling, Lena Endre
tt11327514,Mon oncle Frank,7.3,22902.0,2020.0,95.0,Comedy,Drama,"In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina for the family patriarch's funeral, they're unexpectedly joined by Frank's lover Walid.",/u3yozs3oGY0ubwf4cKQKOMWqNx3.jpg,/8keveybC0TcHTwGdSXVw7pWRyqH.jpg,10.382,"Parts and Labor, Miramax, COTA Films, Your Face Goes Here Entertainment",nm0050332,Alan Ball,Steve Zahn, Stephen Root, Caity Brewer, Peter Macdissi, Judy Greer, Lois Smith, Sophia Lillis, Margo Martindale, Jane McNeill,
tt1135084,Takers,6.2,65692.0,2010.0,107.0,Action,Crime,"A seasoned team of bank robbers, including Gordon Jennings, John Rahway, A.J., and brothers Jake and Jesse Attica successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost, a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer inches closer to apprehending the criminals.",/2It3pUKN9EdG1bIzfvKJccd0gW8.jpg,/2MmcWazB76kabQ1livKMqIUfN80.jpg,19.241,"Grand Hustle Films, Rainforest Entertainment, Screen Gems",nm0525141,John Luessenhop,Idris Elba, Johnathon Schaech, Paul Walker, Hayden Christensen, Matt Dillon, Michael Ealy, Steve Harris, Chris Brown, Tip 'T.I.' Harris, Jay Hernandez
tt1135487,Duplicity,6.1,52201.0,2009.0,125.0,Comedy,Crime,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,/vpWQs3CjwG6Er3DgZlv4L3NFjXg.jpg,/dGfpqdkEJzpUb46L9neCrthdRfq.jpg,11.064,"Medienproduktion Poseidon Filmgesellschaft, Laura Bickford Productions, Universal Pictures, Relativity Media",nm0006904,Tony Gilroy,Dan Daily, Tom Wilkinson, Paul Giamatti, Oleg Stefan, Clive Owen, David Shumbris, Lisa Roberts Gillan, Denis O'Hare, Julia Roberts,
tt1135503,Julie & Julia,7.0,128617.0,2009.0,123.0,Biography,Drama,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg,/2vraSlVbpvhoA4QxZAY4mWy46Ps.jpg,14.054,"Columbia Pictures, Easy There Tiger Productions, Scott Rudin Productions",nm0001188,Nora Ephron,Chris Messina, Meryl Streep, Joan Juliet Buck, Linda Emond, Mary Lynn Rajskub, Stanley Tucci, Crystal McCreary, Jane Lynch, Amy Adams, Helen Carey
tt11358390,Renfield,6.4,94361.0,2023.0,93.0,Comedy,Fantasy,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",/p6yUjhvNGQpFZilKwOKbxQ1eHlo.jpg,/e7FzphKs5gzoghDotAEp2FeP46u.jpg,325.777,"Skybound Entertainment, Giant Wildcat, Universal Pictures",nm0003021,Chris McKay,Ben Schwartz, Nicholas Hoult, Camille Chen, Bess Rous, Brandon Scott Jones, Awkwafina, Adrian Martinez, Nicolas Cage, Shohreh Aghdashloo, Jenna Kanell
tt1135985,Sex Drive,6.5,91617.0,2008.0,109.0,Comedy,Romance,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,/4Py88PRFuzDgXtkOwnxfNobWn6B.jpg,/aKocfcKDF4DJopM6vfRT1CUXRey.jpg,22.368,"Alloy Entertainment, Summit Entertainment, Goldcrest",nm1890845,Sean Anders,Cole Petersen, Josh Zuckerman, Charlie McDermott, Seth Green, Clark Duke, Amanda Crew, Katrina Bowden, James Marsden, Mark L. Young, Alice Greczyn
tt11365186,Sauvée par amour,6.7,13577.0,2022.0,134.0,Drama,Romance,A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.,/z8VpsTdIjBhdeGeNEsHFwz6MJXp.jpg,/lD8dFIk9wDEvOwZw0RB47e346io.jpg,37.677,"Advantage Entertainment, Universal Pictures, Nthibah Pictures, Pinnacle Peak Pictures, Mission Pictures International",nm0142286,D.J. Caruso,Logan Marshall-Green, Jamie-Lee O'Donnell, Famke Janssen, Livi Birch, Eric Dane, Tom Lewis, Willie Watson, Nina Dobrev, Abigail Cowen,
tt1136608,District 9,7.9,715489.0,2009.0,112.0,Action,Sci-Fi,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,/4Zi5RbM8RnCzLxBEasXBtEODPk9.jpg,41.105,"Block / Hanson, TriStar Pictures, WingNut Films, District 9",nm0088955,Neill Blomkamp,Vanessa Haywood, Sharlto Copley, Eugene Khumbanyiwa, Nathalie Boltt, David James, Mandla Gaduka, Kenneth Nkosi, William Allen Young, Louis Minnaar, Jason Cope
tt1137450,Death Wish,6.3,76330.0,2018.0,107.0,Action,Crime,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,/g0eEEZAqMf98ULQnoiORuazjOpn.jpg,/f7iiopM4drxjXd4Oow3fbdCgMNV.jpg,26.212,"Metro-Goldwyn-Mayer, Cave 76 Productions",nm0744834,Eli Roth,Ronnie Gene Blevins, Jack Kesy, Beau Knapp, Kimberly Elise, Dean Norris, Bruce Willis, Len Cariou, Camila Morrone, Elisabeth Shue, Vincent D'Onofrio
tt11388406,Horse Girl,6.0,19952.0,2020.0,103.0,Drama,Mystery,"A socially awkward woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.",/hNQ7st9dFXUXENMcsAuVxcrIBfA.jpg,/6vLCEAVBCLCOtDxZOlnp2fkVUCw.jpg,10.382,Duplass Brothers Productions,nm1337885,Jeff Baena,Robin Tunney, Alison Brie, Molly Shannon, Lauren Weedman, Stella Chestnut, Goldenite, Matthew Gray Gubler, Hazel Armenante, John Ortiz, Debby Ryan
tt11389748,Mass,7.6,17434.0,2021.0,111.0,Drama,Drama,Two couples meet for a painful and raw conversation in the aftermath of a violent tragedy.,/oqaqsMTLmNaM50tQG4k8EkR6AxY.jpg,/cv6Nn8Yt9mgFoUSievEdW9JK82A.jpg,14.238,"Circa 1888, 7 Eccles Street, 5B Productions",nm0469823,Fran Kranz,Michelle N. Carter, Jason Isaacs, Martha Plimpton, Breeda Wool, Campbell Spoor, Ann Dowd, Kagen Albright, Michael White, Reed Birney,
tt1139328,The Ghost Writer,7.2,170630.0,2010.0,128.0,Crime,Drama,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,/rK7m2Ba0ieXa37NaAmrx4dfRvvM.jpg,/6YAtj6HK9rHmBRvPL5YgP60Whdq.jpg,15.016,"321 Films, StudioCanal, Bogard, R.P. Films, Summit Entertainment, R.P. Productions, France Télévisions, Runteam III Ltd., France 2 Cinéma, FilmFörderung Hamburg, FFA, Pathé, Studio Babelsberg, Medienboard Berlin-Brandenburg, Elfte Babelsberg Film GmbH, Mecklenburg Vorpommern, Runteam",nm0000591,Roman Polanski,Timothy Hutton, Tim Preece, Ewan McGregor, Yvonne Tomlinson, Jon Bernthal, Milton Welsh, Pierce Brosnan, Olivia Williams, Anna Botting, Jim Belushi
tt1139797,Morse,7.8,226410.0,2008.0,114.0,Drama,Fantasy,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",/4hezTKTuZMp0l2ufihKwPgLmfLg.jpg,/AdR5kqBpmB4lPpRLcBFKAhBKeqD.jpg,12.149,"WAG, Sandrew Metronome Sverige, EFTI, Svenska Filminstitutet, Canal+, Nordisk Film & TV Fond, Bavaria Film International, Fido Film AB, Filmpool Nord, Chimney Sweden, SVT",nm0019247,Tomas Alfredson,Henrik Dahl, Lina Leandersson, Ika Nord, Mikael Rahm, Karin Bergquist, Peter Carlberg, Karl-Robert Lindgren, Anders T. Peedu, Kåre Hedebrant, Per Ragnar
tt1142977,Frankenweenie,6.9,116849.0,2012.0,87.0,Animation,Comedy,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.",/yGjVbLVdZRBlZTTQVBsj2KUjL1s.jpg,/zu8QKHnL9a3bI82p8wTEmvvd5QC.jpg,27.375,Tim Burton Productions,nm0000318,Tim Burton,Atticus Shaffer, Tom Kenny, Martin Short, Martin Landau, Catherine O'Hara, Robert Capron, Conchata Ferrell, Winona Ryder, Charlie Tahan,
tt1142988,L'abominable vérité,6.4,230032.0,2009.0,96.0,Comedy,Romance,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.",/2rq96Ihbqb1eU3TEBVtgFlqbeX7.jpg,/cepdnk8vB2nGk9yRrDFZ0bRsQy6.jpg,26.905,"Lakeshore Entertainment, Relativity Media",nm0525659,Robert Luketic,Katherine Heigl, Nick Searcy, Gerard Butler, Noah Matthews, Bree Turner, John Michael Higgins, Eric Winter, Jesse D. Goins, Cheryl Hines,
tt1145144,Danse ta vie 2,6.0,6372.0,2008.0,95.0,Drama,Music,"All self-taught dancer Kate Parker has ever wanted to do was perform with the American Academy of Ballet. But when she doesnt make it after auditioning, she learns that it takes more than precision and perfection to succeed in the dance world.",/ngD6GbYx9auu95YMgfNImOnC6uj.jpg,/czPfhtvXQdTeu5YFMMuW4ea5bLu.jpg,11.422,"Laurence Mark Productions, Stage 6 Films",nm0414924,Steven Jacobson,Yan-Kay Crystal Lowe, Kenny Wormald, Sarah Jayne Jensen, Rachele Brooke Smith, Nicole Muñoz, Peter Gallagher, Christopher Russell, Daniela Dib, Ethan Stiefel,
tt11454718,The Yin-Yang Master: Dream of Eternity,6.4,5384.0,2020.0,132.0,Action,Drama,"Every few hundred years, the most powerful demon on earth—a snake demon—awakens, and the Yin-Yang Masters are summoned to the capital. Meanwhile, the Princess of the realm has her own plans, as she conspires to claim the demon’s power.",/9FJEUKmVgazCbhLNNGDXwqDUImQ.jpg,/qletQdagnYZ7StKZH209AkgKEVf.jpg,18.723,Hehe Pictures,nm5794009,Jingming Guo,Yi Dai, Jessie Li, Yusu Li, Zhanxiang Lu, Allen Deng, Ziwen Wang, Duo Wang, Feodor Chin, Mark You-Ting Chao,
tt11456054,Run Hide Fight,6.3,27153.0,2020.0,109.0,Action,Crime,"A 17-year-old girl uses her wits, survival skills, and compassion to fight for her life, and those of her fellow classmates, against a group of live-streaming school shooters.",/wlP25H14OvKoFORIwuKomZzioA5.jpg,/iHthPe72Jfb3du2MeQcQsETUBsI.jpg,23.072,"Bonfire Legend, Cinestate, Rebeller",nm0710272,Kyle Rankin,Thomas Jane, Radha Mitchell, Isabel May, Britton Sear, Treat Williams, Cyrus Arnold, Eli Brown, Barbara Crampton, Olly Sholotan, Catherine Davis
tt1148204,Esther,7.0,251475.0,2009.0,123.0,Horror,Mystery,"After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,/blJVWug8FJggb9gs6NuooyOWBTP.jpg,33.674,"Dark Castle Entertainment, Studio Babelsberg, Appian Way, Don Carmody Productions, StudioCanal, Warner Bros. Pictures",nm1429471,Jaume Collet-Serra,Karel Roden, CCH Pounder, Aryana Engineer, Margo Martindale, Jamie Young, Jimmy Bennett, Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, Rosemary Dunsmore
tt11525644,No Sudden Move,6.4,40944.0,2021.0,115.0,Crime,Drama,A group of criminals are brought together under mysterious circumstances and have to work together to uncover what's really going on when their simple job goes completely sideways.,/34BmdJkdvRweC3xJJFlOFQ2IbYc.jpg,/ok7RdHhVngnwkvKj09tvtOvypG.jpg,19.623,"Warner Bros. Pictures, HBO Max",nm0001752,Steven Soderbergh,Julia Fox, Craig muMs Grant, Don Cheadle, David Harbour, Amy Seimetz, Brendan Fraser, Benicio Del Toro, Noah Jupe, Jon Hamm, Kieran Culkin
tt1152836,Public Enemies,7.0,318113.0,2009.0,140.0,Action,Biography,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",/ezFQaPf4cOEfsl39Me0gSV29d7V.jpg,/4C2Usp4K9CEV0Idy9VJv6tVOLpW.jpg,27.564,"Tribeca Productions, dentsu, Universal Pictures, Forward Pass, Appian Way, Misher Films, Relativity Media",nm0000520,Michael Mann,John Judd, Johnny Depp, John Kishline, Jason Clarke, David Wenham, Christian Bale, Michael Vieau, Stephen Dorff, Stephen Graham, Christian Stolte
tt11535228,Défense d'atterrir,6.8,9390.0,2021.0,141.0,Action,Drama,"While investigating a terroristic threat that goes viral online, Korean authorities discover that a suspect has recently boarded an international flight bound for the United States. When a healthy passenger on the same flight suddenly dies a gruesome death of unknown cause, panic erupts both in-flight and on the ground. With steadily decreasing fuel and international refusals to offer aid, the captain and crew will be forced to take unprecedented emergency measures in an attempt to save the lives of their passengers.",/hxxtBWo50hwD37Q5cLEzaSDVyKZ.jpg,/fI8hv1IqWUIUjx4YRfl6TWhdqHW.jpg,70.647,"MAGNUM9, Cine Joo, C-JeS Entertainment, Dexter Studios",nm1954072,Han Jae-rim,Woo Mi-Hwa, Park Hae-joon, Suk Mun, Lee Byung-hun, Hyun Bong-sik, Im Si-wan, Kim Nam-gil, Kim So-jin, Song Kang-ho, Jeon Do-yeon
tt11540284,8-Bit Christmas,6.7,21591.0,2021.0,97.0,Comedy,Family,"In suburban Chicago during the late 1980s, ten-year-old Jake Doyle embarks on a herculean quest to get the latest and greatest video game system for Christmas.",/5YwaISdOwp8Zu6O7kwBeUn8a7Pu.jpg,/vDSasKnGHsRfX0kTAu5rTl0TQzG.jpg,13.291,"Star Thrower Entertainment, New Line Cinema",nm0236226,Michael Dowse,Steve Zahn, Bellaluna Resnick, Brielle Rankins, Sophia Reid-Gantzert, June Diane Raphael, Winslow Fegley, Santino Barnard, Neil Patrick Harris, Max Malas, Che Tafari
tt1155056,"I Love You, Man",7.0,216376.0,2009.0,105.0,Comedy,Romance,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",/ewGJfCkBkLV4naw1WKqO301bHh2.jpg,/jto7IHuIqJPPNOny3QsIYbT8EHs.jpg,16.324,"Bernard Gayle Productions, The Montecito Picture Company, De Line Pictures",nm0357453,John Hamburg,Jane Curtin, Jason Segel, J.K. Simmons, Paul Rudd, Greg Levine, Andy Samberg, Jon Favreau, Sarah Burns, Rashida Jones, Jaime Pressly
tt1155076,Karaté Kid,6.2,204735.0,2010.0,140.0,Action,Drama,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",/o4gwFcm6qRgnC9Gff4giy0POHdF.jpg,/9Cip74Gl1xOkRP0e4OAiPZp8C4k.jpg,56.938,"China Film Group, Sony Pictures, Zwart Arbeid, Jerry Weintraub Productions, Overbrook Entertainment, Columbia Pictures",nm0958969,Harald Zwart,Rongguang Yu, Wenwen Han, Zhenwei Wang, Taraji P. Henson, Zhiheng Wang, Shijia Lü, Zhensu Wu, Jaden Smith, Jared Minns, Jackie Chan
tt1156398,Bienvenue à Zombieland,7.5,619554.0,2009.0,88.0,Action,Comedy,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,/qQ93XZ5lqOyMd1MrqFftCJGsG1A.jpg,37.17,"Columbia Pictures, Pariah, Relativity Media",nm0281508,Ruben Fleischer,Hunter Aldridge, Jacob G. Akins, Amber Heard, Derek Graf, Bill Murray, Woody Harrelson, Jesse Eisenberg, Abigail Breslin, Cesar Aguirre, Emma Stone
tt11564570,Glass Onion: une histoire à couteaux tirés,7.1,438755.0,2022.0,139.0,Comedy,Crime,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,/dKqa850uvbNSCaQCV4Im1XlzEtQ.jpg,110.567,T-Street Productions,nm0426059,Rian Johnson,Daniel Craig, Jessica Henwick, Janelle Monáe, Noah Segan, Kate Hudson, Dave Bautista, Leslie Odom Jr., Edward Norton, Kathryn Hahn, Madelyn Cline
tt1160419,Dune,8.0,835792.0,2021.0,155.0,Action,Adventure,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,/lzWHmYdfeFiMIY4JaMmtR7GEli3.jpg,132.516,Legendary Pictures,nm0898288,Denis Villeneuve,Josh Brolin, Oscar Isaac, Rebecca Ferguson, Jason Momoa, Timothée Chalamet, Javier Bardem, Zendaya, Stephen McKinley Henderson, Sharon Duncan-Brewster, Stellan Skarsgård
tt1160524,"Naruto Shippuden, le film : Les Liens",6.8,5262.0,2008.0,98.0,Action,Animation,"A mysterious group of ninjas makes a surprise attack on the Konohagakure, which takes great damage. The nightmare of another Shinobi World War could become a reality. Sasuke, who was still a missing nin from Konoha trying to kill his brother, Itachi, appears for the second time in front of Naruto at an unknown location to prevent it from happening.",/bBqEiQbbfyt4MWR3NhDZMbS4Wp8.jpg,/xzIaIFXs14vr5BGoAQ2IJsQ60EB.jpg,44.534,Pierrot,nm1145578,Hajime Kamegaki,Nana Mizuki, Motoko Kumai, Shôtarô Morikubo, Chie Nakamura, Junko Takeuchi, Satoshi Hino, Unshô Ishizuka, Rikiya Koyama,,
tt11617052,Ondine,6.6,9162.0,2020.0,91.0,Drama,Fantasy,"Undine works as a historian lecturing on Berlin's urban development. When the man she loves leaves her, the ancient myth catches up with her. But falling in love anew, Undine reworks the myth of the mysterious water spirit as a modern fairy-tale in a disenchanted world.",/i6TFHxY3In1YaNtExVX8oWTrKZc.jpg,/tefWTXFILq85R4jFZ0wyGOgDiBB.jpg,11.651,"ARTE, ZDF, Schramm Film, ARTE France Cinéma, Les Films du Losange",nm0678857,Christian Petzold,Jacob Matschenz, José Barros, Franz Rogowski, Paula Beer, Anne Ratte-Polle, Maryam Zaree, Enno Trebs, Julia Franz Richter, Rafael Stachowiak,
tt1161864,Le rite,6.0,102509.0,2011.0,114.0,Drama,Horror,"Seminary student Michael Kovak reluctantly attends exorcism school at the Vatican. While he’s in Rome, Michael meets an unorthodox priest who introduces him to the darker side of his faith, uncovering the devil’s reach even to one of the holiest places on Earth.",/gRTxM95huMwIDfZBJWjuifMTfpx.jpg,/qJxSCLGqkSdlvDBIbPqCnCnvV70.jpg,22.642,"Mid Atlantic Films, Contrafilm, Lazio Film Commission, New Line Cinema, Hungarian National Film Office, Rome Film Commission",nm0405632,Mikael Håfström,Toby Jones, Anthony Hopkins, Ciarán Hinds, Marta Gastini, Maria Grazia Cucinotta, Alice Braga, Andrea Calligari, Arianna Veronesi, Rutger Hauer, Colin O'Donoghue
tt11655202,Riders of Justice,7.5,63181.0,2020.0,116.0,Action,Comedy,"Markus returns home to care for his daughter when his wife dies in a tragic train accident. However, when a survivor of the wreck surfaces and claims foul play, Markus suspects his wife was murdered and embarks on a mission to find those responsible.",/sshNnwmQLk720iBQ0dZg3GVGKfK.jpg,/7XZsVVnqTsMJXg3J4CHzeV2Lro9.jpg,16.04,"Zentropa Entertainments, Zentropa International Sweden, Film i Väst",nm0421314,Anders Thomas Jensen,Andrea Heick Gadeberg, Mads Mikkelsen, Roland Møller, Albert Rudbeck Lindhardt, Lars Brygmann, Gustav Lindh, Nicolas Bro, Nikolaj Lie Kaas, Omar Shargawi, Anne Birgitte Lind
tt1167638,L'immortel,6.6,36350.0,2010.0,117.0,Action,Crime,"Charly Matteï has turned his back on his life as an outlaw. For the last three years, he's led a peaceful life devoting himself to his wife and two children. Then, one winter morning, he's left for dead in the parking garage in Marseille's Old Port, with 22 bullets in his body. Against all the odds, he doesn't die...",/4spRV4Qw0YGaWBHYJ6enu84sR81.jpg,/dLQHyr2elJf2vuayUPUNlOYQJ1g.jpg,24.553,"TF1 Films Production, EuropaCorp",nm0006939,Richard Berry,Jean Reno, Richard Berry, Jean-Pierre Darroussin, Joséphine Berry, Kad Merad, Max Baissette de Malglaive, JoeyStarr, Claude Gensac, Venantino Venantini, Marina Foïs
tt1167660,OSS 117: Rio ne répond plus,6.8,16462.0,2009.0,101.0,Action,Adventure,"French top secret agent, Hubert Bonisseur de la Bath, is sent to Rio to buy microfilms from a running nazi. To do so, he has to team up with Mossad secret services.",/rhv06T3gTFOShIVkQ0UipZFIyDw.jpg,/t1LMwZqFXjoa7KM4QWGZxmUYD4J.jpg,10.71,Gaumont,nm0371890,Michel Hazanavicius,Alex Lutz, Serge Hazanavicius, Jean Dujardin, Cirillo Luna, Louise Monot, Laurent Capelluto, Pierre Bellemare, Rüdiger Vogler, Ken Samuels, Reem Kherici
tt11681250,Marraine ou presque,6.1,13961.0,2020.0,110.0,Comedy,Drama,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",/80tDCErk6ymHS7YfvqJcbnnTtqa.jpg,/uztSaahK3bNVE5iZh4mRjHcCeii.jpg,23.424,"Studio AKA, The Montecito Picture Company, Walt Disney Pictures",nm0536632,Sharon Maguire,Olga Merediz, Isabelle McNamara, Jane Curtin, Erica Parks, Sonia Manzano, Jillian Bell, Carlease Burke, Stephnie Weir, June Squibb, Tim Estiloz
